Round,Mean,Std
1,49.930129561494425,0.001535272560421956
2,49.860232244335286,0.0023016229198086127
3,49.790382163286054,0.0033086676997229228
4,49.72010915897163,0.004124770376394471
5,49.65065730463129,0.0049406050274464946
6,49.581004904373785,0.005857820155853712
7,49.51139314675785,0.007176221102284442
8,49.44126135308153,0.008146971647096487
9,49.37157346704711,0.009517115378394284
10,49.301993207714325,0.010519464705260825
11,49.231766368829966,0.011604595570374038
12,49.16172073871667,0.012672790859103148
13,49.091967602810634,0.013579982577969267
14,49.022312051491774,0.01431506348514413
15,48.952749965092394,0.01508966622606522
16,48.88311768636049,0.015849562910223637
17,48.81265169447226,0.017009720409183266
18,48.74281557722649,0.01801465585427983
19,48.672853016052244,0.019377321048332834
20,48.60283244860095,0.020604997880104146
21,48.53317261482456,0.021252840572591806
22,48.463339756563556,0.022577231864908662
23,48.39381426380642,0.024061589645590242
24,48.324017181416984,0.0252708404698732
25,48.25435210139653,0.02539390091029816
26,48.18506583018068,0.025841938358895863
27,48.11569802785787,0.026461768996946865
28,48.045956391915034,0.02680377561559903
29,47.976278116242085,0.027761167764872797
30,47.90645362243983,0.027558433662653453
31,47.83724588337902,0.028063509806774935
32,47.7677590770921,0.028632965664969465
33,47.698183521509044,0.029183349528326998
34,47.62867122006569,0.030024962888333725
35,47.55925378206982,0.031014524747724308
36,47.48949959083121,0.03204895654166164
37,47.419552930457996,0.03251027593139659
38,47.350236458610304,0.03314369573486123
39,47.28057650369258,0.03416670209819355
40,47.2113484785404,0.03518823488667185
41,47.141221561779794,0.03658437074641154
42,47.07130422832693,0.037663612087742174
43,47.00125876359199,0.03852066242706979
44,46.931829871315436,0.039548626606929496
45,46.86167789516017,0.04082201196830623
46,46.79212381669757,0.042468425603628714
47,46.72207854399366,0.04393291630441756
48,46.65246932935371,0.04485867770209512
49,46.58269843186018,0.04569621180702852
50,46.512892399493545,0.046885825053929686
51,46.44391140847081,0.04709690612254768
52,46.37529525365864,0.04774595888096849
53,46.30653303223188,0.04804466233790498
54,46.23744146713634,0.04829684673726334
55,46.168394606629455,0.04880265035433639
56,46.099428766372895,0.04986839685910754
57,46.03090341475192,0.050417844226444214
58,45.961344234833994,0.05156489385741067
59,45.892388176103175,0.05241674597403904
60,45.82339153416274,0.05354435736740029
61,45.75347700759027,0.054165715474810625
62,45.68357552601866,0.05515652078794502
63,45.61450597884284,0.05669518397041232
64,45.545503716594496,0.057874707370395906
65,45.47617645310004,0.058549777604590916
66,45.406981562513536,0.06027620020746981
67,45.337612816561204,0.06135607952679235
68,45.26901971205799,0.06282713141882218
69,45.20048111260797,0.06386732801914706
70,45.131861558767035,0.06517198368185013
71,45.063117423826284,0.06608286936884673
72,44.99413007838697,0.06751475287896717
73,44.924844746816625,0.06865346479827937
74,44.85577362332236,0.069975074522753
75,44.78658137698243,0.07190857350980331
76,44.718382773717906,0.0720128013835427
77,44.64969372252294,0.0717053770869548
78,44.581618811017094,0.07202323416503796
79,44.513309903586986,0.07233474008982417
80,44.444990084237695,0.07236956003363886
81,44.3765417404248,0.07249103349089307
82,44.30829237118247,0.07225507953101729
83,44.23996505337069,0.0721818533785214
84,44.171100893503855,0.07249971775298032
85,44.1028043806124,0.07245970479394127
86,44.0345619151917,0.07276850899392949
87,43.96623553188715,0.07279287261692627
88,43.898023461701875,0.07343232063173936
89,43.829818824124786,0.07381999041839916
90,43.76133810890119,0.07415099049829293
91,43.6926897259788,0.07464011421159757
92,43.62439849221418,0.07459007053184763
93,43.555990798461224,0.07457744307191665
94,43.48757711794581,0.0748922426473583
95,43.4192106602775,0.07537853381642491
96,43.350624952372,0.07566512166593042
97,43.282590364001905,0.0763063996699468
98,43.214189216823186,0.07692403907102077
99,43.14603201219806,0.0777251163344648
100,43.07775659530899,0.07789591275255041
101,43.00941786268584,0.07877560755396758
102,42.9410341076851,0.08002543626922695
103,42.872564305630384,0.08092666830822672
104,42.803357777768625,0.08123267901377916
105,42.73453086264909,0.082621660481537
106,42.66625980976663,0.08318006564956372
107,42.5974645031655,0.08407585587120579
108,42.52894975946755,0.08500094909344086
109,42.46058187396175,0.0856896235758707
110,42.391857999530274,0.08626355281556432
111,42.32321292141685,0.08721207433877964
112,42.25441346075739,0.08809480540670726
113,42.185816873224056,0.08938508855584738
114,42.11734037015138,0.0907362805971092
115,42.04945369725659,0.09193780913426305
116,41.97992621165629,0.09252275630340058
117,41.911336028292446,0.09363311787019886
118,41.842810365759675,0.09435915419892484
119,41.77440671884636,0.09601781660216481
120,41.70607791881565,0.09692330424191539
121,41.63784385250438,0.09799074616524182
122,41.569615065924694,0.0991683067140829
123,41.50108979929272,0.1002752403243781
124,41.43187018020363,0.10114185490555717
125,41.363331251581194,0.10231824472513919
126,41.29500392529874,0.10286466780831435
127,41.22614477309932,0.10344074732098311
128,41.157537481363576,0.10418432170428275
129,41.088742497435916,0.10475879087957475
130,41.020178301062934,0.10602819605612927
131,40.95190725025884,0.1067090274579303
132,40.88301660040558,0.10762709791028575
133,40.81485669530672,0.10822670499272717
134,40.74615424786287,0.10893879350648882
135,40.67755386960164,0.10987329301122639
136,40.608741731847566,0.11062293446033325
137,40.54021975438822,0.11132975284519299
138,40.47181665567916,0.11232243954204707
139,40.403651917087124,0.11315191834541419
140,40.33498685625014,0.11442806314527819
141,40.266381541119905,0.11562447875450979
142,40.197573268568156,0.11705840360513886
143,40.12938995351017,0.11812353313059265
144,40.0609940865683,0.11940980625905699
