Algorithm,Seed,NodeID,CHSelections
DEEC,3,71,21
DEEC,3,72,23
DEEC,3,73,37
DEEC,3,74,43
DEEC,3,75,24
DEEC,3,76,23
DEEC,3,77,22
DEEC,3,78,27
DEEC,3,79,17
DEEC,3,80,31
DEEC,3,81,17
DEEC,3,82,18
DEEC,3,83,46
DEEC,3,84,29
DEEC,3,85,20
DEEC,3,86,38
DEEC,3,87,35
DEEC,3,88,22
DEEC,3,89,45
DEEC,3,90,39
DEEC,3,91,32
DEEC,3,92,27
DEEC,3,93,25
DEEC,3,94,41
DEEC,3,95,47
DEEC,3,96,22
DEEC,3,97,29
DEEC,3,98,19
DEEC,3,99,29
DEEC,4,0,34
DEEC,4,1,24
DEEC,4,2,17
DEEC,4,3,32
DEEC,4,4,47
DEEC,4,5,19
DEEC,4,6,51
DEEC,4,7,44
DEEC,4,8,20
DEEC,4,9,35
DEEC,4,10,38
DEEC,4,11,25
DEEC,4,12,24
DEEC,4,13,27
DEEC,4,14,17
DEEC,4,15,30
DEEC,4,16,29
DEEC,4,17,29
DEEC,4,18,20
DEEC,4,19,38
DEEC,4,20,33
DEEC,4,21,37
DEEC,4,22,21
DEEC,4,23,34
DEEC,4,24,28
DEEC,4,25,19
DEEC,4,26,37
DEEC,4,27,30
DEEC,4,28,37
DEEC,4,29,26
DEEC,4,30,23
DEEC,4,31,29
DEEC,4,32,21
DEEC,4,33,23
DEEC,4,34,43
DEEC,4,35,22
DEEC,4,36,35
DEEC,4,37,23
DEEC,4,38,37
DEEC,4,39,22
DEEC,4,40,36
DEEC,4,41,53
DEEC,4,42,34
DEEC,4,43,26
DEEC,4,44,24
DEEC,4,45,18
DEEC,4,46,18
DEEC,4,47,27
DEEC,4,48,29
DEEC,4,49,33
DEEC,4,50,19
DEEC,4,51,20
DEEC,4,52,37
DEEC,4,53,26
DEEC,4,54,25
DEEC,4,55,25
DEEC,4,56,21
DEEC,4,57,35
DEEC,4,58,21
DEEC,4,59,23
DEEC,4,60,26
DEEC,4,61,44
DEEC,4,62,30
DEEC,4,63,36
DEEC,4,64,27
DEEC,4,65,19
DEEC,4,66,21
DEEC,4,67,40
DEEC,4,68,20
DEEC,4,69,19
DEEC,4,70,25
DEEC,4,71,38
DEEC,4,72,28
DEEC,4,73,32
DEEC,4,74,39
DEEC,4,75,32
DEEC,4,76,27
DEEC,4,77,23
DEEC,4,78,15
DEEC,4,79,22
DEEC,4,80,26
DEEC,4,81,18
DEEC,4,82,21
DEEC,4,83,32
DEEC,4,84,24
DEEC,4,85,27
DEEC,4,86,31
DEEC,4,87,25
DEEC,4,88,21
DEEC,4,89,34
DEEC,4,90,23
DEEC,4,91,22
DEEC,4,92,40
DEEC,4,93,24
DEEC,4,94,23
DEEC,4,95,45
DEEC,4,96,40
DEEC,4,97,27
DEEC,4,98,31
DEEC,4,99,24
DEEC,5,0,47
DEEC,5,1,29
DEEC,5,2,32
DEEC,5,3,16
DEEC,5,4,23
DEEC,5,5,28
DEEC,5,6,24
DEEC,5,7,22
DEEC,5,8,22
DEEC,5,9,44
DEEC,5,10,21
DEEC,5,11,16
DEEC,5,12,30
DEEC,5,13,25
DEEC,5,14,43
DEEC,5,15,40
DEEC,5,16,33
DEEC,5,17,19
DEEC,5,18,25
DEEC,5,19,36
DEEC,5,20,26
DEEC,5,21,37
DEEC,5,22,17
DEEC,5,23,16
DEEC,5,24,26
DEEC,5,25,28
DEEC,5,26,35
DEEC,5,27,41
DEEC,5,28,23
DEEC,5,29,30
DEEC,5,30,17
DEEC,5,31,28
DEEC,5,32,16
DEEC,5,33,32
DEEC,5,34,20
DEEC,5,35,29
DEEC,5,36,47
DEEC,5,37,25
DEEC,5,38,24
DEEC,5,39,35
DEEC,5,40,29
DEEC,5,41,26
DEEC,5,42,25
DEEC,5,43,18
DEEC,5,44,19
DEEC,5,45,16
DEEC,5,46,25
DEEC,5,47,24
DEEC,5,48,34
DEEC,5,49,38
DEEC,5,50,14
DEEC,5,51,29
DEEC,5,52,33
DEEC,5,53,26
DEEC,5,54,26
DEEC,5,55,29
DEEC,5,56,24
DEEC,5,57,22
DEEC,5,58,24
DEEC,5,59,22
DEEC,5,60,27
DEEC,5,61,32
DEEC,5,62,32
DEEC,5,63,25
DEEC,5,64,27
DEEC,5,65,31
DEEC,5,66,15
DEEC,5,67,18
DEEC,5,68,24
DEEC,5,69,33
DEEC,5,70,43
DEEC,5,71,28
DEEC,5,72,45
DEEC,5,73,18
DEEC,5,74,33
DEEC,5,75,31
DEEC,5,76,25
DEEC,5,77,22
DEEC,5,78,34
DEEC,5,79,28
DEEC,5,80,36
DEEC,5,81,17
DEEC,5,82,21
DEEC,5,83,25
DEEC,5,84,30
DEEC,5,85,38
DEEC,5,86,39
DEEC,5,87,21
DEEC,5,88,24
DEEC,5,89,26
DEEC,5,90,40
DEEC,5,91,24
DEEC,5,92,20
DEEC,5,93,35
DEEC,5,94,24
DEEC,5,95,31
DEEC,5,96,19
DEEC,5,97,16
DEEC,5,98,34
DEEC,5,99,38
DEEC,6,0,26
DEEC,6,1,19
DEEC,6,2,23
DEEC,6,3,26
DEEC,6,4,34
DEEC,6,5,40
DEEC,6,6,32
DEEC,6,7,32
DEEC,6,8,21
DEEC,6,9,26
DEEC,6,10,38
DEEC,6,11,30
DEEC,6,12,29
DEEC,6,13,32
DEEC,6,14,34
DEEC,6,15,29
DEEC,6,16,37
DEEC,6,17,20
DEEC,6,18,25
DEEC,6,19,36
DEEC,6,20,43
DEEC,6,21,29
DEEC,6,22,32
DEEC,6,23,20
DEEC,6,24,20
DEEC,6,25,24
DEEC,6,26,34
DEEC,6,27,51
DEEC,6,28,26
DEEC,6,29,33
DEEC,6,30,29
DEEC,6,31,19
DEEC,6,32,33
DEEC,6,33,36
DEEC,6,34,32
DEEC,6,35,24
DEEC,6,36,18
DEEC,6,37,33
DEEC,6,38,25
DEEC,6,39,15
DEEC,6,40,20
DEEC,6,41,27
DEEC,6,42,28
DEEC,6,43,26
DEEC,6,44,17
DEEC,6,45,18
DEEC,6,46,36
DEEC,6,47,40
DEEC,6,48,48
DEEC,6,49,40
DEEC,6,50,31
DEEC,6,51,18
DEEC,6,52,33
DEEC,6,53,23
DEEC,6,54,22
DEEC,6,55,23
DEEC,6,56,30
DEEC,6,57,43
DEEC,6,58,29
DEEC,6,59,24
DEEC,6,60,46
DEEC,6,61,34
DEEC,6,62,15
DEEC,6,63,21
DEEC,6,64,20
DEEC,6,65,17
DEEC,6,66,22
DEEC,6,67,36
DEEC,6,68,32
DEEC,6,69,33
DEEC,6,70,25
DEEC,6,71,17
DEEC,6,72,24
DEEC,6,73,19
DEEC,6,74,19
DEEC,6,75,18
DEEC,6,76,32
DEEC,6,77,34
DEEC,6,78,25
DEEC,6,79,24
DEEC,6,80,32
DEEC,6,81,37
DEEC,6,82,42
DEEC,6,83,15
DEEC,6,84,21
DEEC,6,85,29
DEEC,6,86,22
DEEC,6,87,26
DEEC,6,88,28
DEEC,6,89,18
DEEC,6,90,28
DEEC,6,91,32
DEEC,6,92,24
DEEC,6,93,37
DEEC,6,94,25
DEEC,6,95,16
DEEC,6,96,31
DEEC,6,97,25
DEEC,6,98,20
DEEC,6,99,34
DEEC,7,0,36
DEEC,7,1,39
DEEC,7,2,18
DEEC,7,3,34
DEEC,7,4,16
DEEC,7,5,21
DEEC,7,6,17
DEEC,7,7,23
DEEC,7,8,19
DEEC,7,9,35
DEEC,7,10,30
DEEC,7,11,25
DEEC,7,12,24
DEEC,7,13,27
DEEC,7,14,22
DEEC,7,15,28
DEEC,7,16,34
DEEC,7,17,31
DEEC,7,18,17
DEEC,7,19,32
DEEC,7,20,29
DEEC,7,21,26
DEEC,7,22,47
DEEC,7,23,41
DEEC,7,24,27
DEEC,7,25,21
DEEC,7,26,24
DEEC,7,27,26
DEEC,7,28,22
DEEC,7,29,39
DEEC,7,30,41
DEEC,7,31,23
DEEC,7,32,37
DEEC,7,33,18
DEEC,7,34,30
DEEC,7,35,37
DEEC,7,36,31
DEEC,7,37,31
DEEC,7,38,36
DEEC,7,39,33
DEEC,7,40,26
DEEC,7,41,40
DEEC,7,42,33
DEEC,7,43,19
DEEC,7,44,21
DEEC,7,45,39
DEEC,7,46,33
DEEC,7,47,19
DEEC,7,48,18
DEEC,7,49,16
DEEC,7,50,33
DEEC,7,51,19
DEEC,7,52,45
DEEC,7,53,13
DEEC,7,54,32
DEEC,7,55,33
DEEC,7,56,25
DEEC,7,57,41
DEEC,7,58,19
DEEC,7,59,23
DEEC,7,60,23
DEEC,7,61,24
DEEC,7,62,23
DEEC,7,63,19
DEEC,7,64,34
DEEC,7,65,27
DEEC,7,66,30
DEEC,7,67,39
DEEC,7,68,20
DEEC,7,69,31
DEEC,7,70,46
DEEC,7,71,18
DEEC,7,72,33
DEEC,7,73,23
DEEC,7,74,20
DEEC,7,75,27
DEEC,7,76,33
DEEC,7,77,37
DEEC,7,78,28
DEEC,7,79,33
DEEC,7,80,30
DEEC,7,81,20
DEEC,7,82,38
DEEC,7,83,29
DEEC,7,84,24
DEEC,7,85,34
DEEC,7,86,22
DEEC,7,87,20
DEEC,7,88,22
DEEC,7,89,48
DEEC,7,90,18
DEEC,7,91,29
DEEC,7,92,44
DEEC,7,93,19
DEEC,7,94,19
DEEC,7,95,31
DEEC,7,96,21
DEEC,7,97,19
DEEC,7,98,18
DEEC,7,99,19
DEEC,8,0,45
DEEC,8,1,17
DEEC,8,2,19
DEEC,8,3,27
DEEC,8,4,35
DEEC,8,5,22
DEEC,8,6,19
DEEC,8,7,19
DEEC,8,8,26
DEEC,8,9,17
DEEC,8,10,27
DEEC,8,11,48
DEEC,8,12,23
DEEC,8,13,19
DEEC,8,14,17
DEEC,8,15,39
DEEC,8,16,34
DEEC,8,17,20
DEEC,8,18,21
DEEC,8,19,38
DEEC,8,20,28
DEEC,8,21,21
DEEC,8,22,30
DEEC,8,23,25
DEEC,8,24,26
DEEC,8,25,33
DEEC,8,26,32
DEEC,8,27,21
DEEC,8,28,25
DEEC,8,29,46
DEEC,8,30,33
DEEC,8,31,35
DEEC,8,32,34
DEEC,8,33,30
DEEC,8,34,21
DEEC,8,35,22
DEEC,8,36,37
DEEC,8,37,24
DEEC,8,38,40
DEEC,8,39,28
DEEC,8,40,28
DEEC,8,41,34
DEEC,8,42,17
DEEC,8,43,17
DEEC,8,44,35
DEEC,8,45,20
DEEC,8,46,28
DEEC,8,47,43
DEEC,8,48,33
DEEC,8,49,21
DEEC,8,50,24
DEEC,8,51,25
DEEC,8,52,30
DEEC,8,53,23
DEEC,8,54,22
DEEC,8,55,27
DEEC,8,56,25
DEEC,8,57,33
DEEC,8,58,26
DEEC,8,59,42
DEEC,8,60,34
DEEC,8,61,26
DEEC,8,62,27
DEEC,8,63,36
DEEC,8,64,56
DEEC,8,65,18
DEEC,8,66,27
DEEC,8,67,20
DEEC,8,68,20
DEEC,8,69,21
DEEC,8,70,23
DEEC,8,71,36
DEEC,8,72,39
DEEC,8,73,36
DEEC,8,74,34
DEEC,8,75,45
DEEC,8,76,28
DEEC,8,77,32
DEEC,8,78,22
DEEC,8,79,37
DEEC,8,80,23
DEEC,8,81,27
DEEC,8,82,22
DEEC,8,83,35
DEEC,8,84,20
DEEC,8,85,35
DEEC,8,86,39
DEEC,8,87,23
DEEC,8,88,27
DEEC,8,89,31
DEEC,8,90,24
DEEC,8,91,22
DEEC,8,92,41
DEEC,8,93,31
DEEC,8,94,37
DEEC,8,95,26
DEEC,8,96,42
DEEC,8,97,23
DEEC,8,98,30
DEEC,8,99,28
DEEC,9,0,29
DEEC,9,1,22
DEEC,9,2,22
DEEC,9,3,28
DEEC,9,4,19
DEEC,9,5,37
DEEC,9,6,33
DEEC,9,7,40
DEEC,9,8,32
DEEC,9,9,35
DEEC,9,10,31
DEEC,9,11,25
DEEC,9,12,37
DEEC,9,13,30
DEEC,9,14,20
DEEC,9,15,38
DEEC,9,16,16
DEEC,9,17,20
DEEC,9,18,23
DEEC,9,19,22
DEEC,9,20,34
DEEC,9,21,42
DEEC,9,22,23
DEEC,9,23,26
DEEC,9,24,25
DEEC,9,25,26
DEEC,9,26,21
DEEC,9,27,19
DEEC,9,28,22
DEEC,9,29,20
DEEC,9,30,19
DEEC,9,31,26
DEEC,9,32,16
DEEC,9,33,22
DEEC,9,34,28
DEEC,9,35,35
DEEC,9,36,28
DEEC,9,37,29
DEEC,9,38,45
DEEC,9,39,22
DEEC,9,40,45
DEEC,9,41,19
DEEC,9,42,28
DEEC,9,43,21
DEEC,9,44,38
DEEC,9,45,39
DEEC,9,46,33
DEEC,9,47,24
DEEC,9,48,21
DEEC,9,49,16
DEEC,9,50,33
DEEC,9,51,37
DEEC,9,52,29
DEEC,9,53,35
DEEC,9,54,19
DEEC,9,55,34
DEEC,9,56,16
DEEC,9,57,27
DEEC,9,58,32
DEEC,9,59,33
DEEC,9,60,17
DEEC,9,61,42
DEEC,9,62,19
DEEC,9,63,34
DEEC,9,64,30
DEEC,9,65,33
DEEC,9,66,20
DEEC,9,67,24
DEEC,9,68,33
DEEC,9,69,23
DEEC,9,70,20
DEEC,9,71,23
DEEC,9,72,28
DEEC,9,73,16
DEEC,9,74,21
DEEC,9,75,27
DEEC,9,76,37
DEEC,9,77,44
DEEC,9,78,52
DEEC,9,79,14
DEEC,9,80,17
DEEC,9,81,37
DEEC,9,82,20
DEEC,9,83,30
DEEC,9,84,30
DEEC,9,85,40
DEEC,9,86,44
DEEC,9,87,23
DEEC,9,88,24
DEEC,9,89,30
DEEC,9,90,29
DEEC,9,91,25
DEEC,9,92,48
DEEC,9,93,39
DEEC,9,94,21
DEEC,9,95,22
DEEC,9,96,18
DEEC,9,97,29
DEEC,9,98,24
DEEC,9,99,39
DEEC,10,0,20
DEEC,10,1,28
DEEC,10,2,28
DEEC,10,3,38
DEEC,10,4,32
DEEC,10,5,34
DEEC,10,6,42
DEEC,10,7,27
DEEC,10,8,25
DEEC,10,9,28
DEEC,10,10,25
DEEC,10,11,20
DEEC,10,12,38
DEEC,10,13,19
DEEC,10,14,34
DEEC,10,15,24
DEEC,10,16,22
DEEC,10,17,40
DEEC,10,18,44
DEEC,10,19,45
DEEC,10,20,38
DEEC,10,21,22
DEEC,10,22,22
DEEC,10,23,19
DEEC,10,24,32
DEEC,10,25,39
DEEC,10,26,33
DEEC,10,27,27
DEEC,10,28,18
DEEC,10,29,27
DEEC,10,30,20
DEEC,10,31,30
DEEC,10,32,26
DEEC,10,33,23
DEEC,10,34,33
DEEC,10,35,36
DEEC,10,36,26
DEEC,10,37,28
DEEC,10,38,27
DEEC,10,39,40
DEEC,10,40,32
DEEC,10,41,31
DEEC,10,42,25
DEEC,10,43,23
DEEC,10,44,22
DEEC,10,45,33
DEEC,10,46,44
DEEC,10,47,31
DEEC,10,48,31
DEEC,10,49,31
DEEC,10,50,20
DEEC,10,51,19
DEEC,10,52,32
DEEC,10,53,24
DEEC,10,54,21
DEEC,10,55,26
DEEC,10,56,34
DEEC,10,57,29
DEEC,10,58,18
DEEC,10,59,30
DEEC,10,60,30
DEEC,10,61,43
DEEC,10,62,27
DEEC,10,63,18
DEEC,10,64,25
DEEC,10,65,31
DEEC,10,66,25
DEEC,10,67,34
DEEC,10,68,22
DEEC,10,69,23
DEEC,10,70,35
DEEC,10,71,38
DEEC,10,72,18
DEEC,10,73,23
DEEC,10,74,22
DEEC,10,75,15
DEEC,10,76,35
DEEC,10,77,44
DEEC,10,78,23
DEEC,10,79,28
DEEC,10,80,28
DEEC,10,81,20
DEEC,10,82,20
DEEC,10,83,31
DEEC,10,84,37
DEEC,10,85,23
DEEC,10,86,37
DEEC,10,87,24
DEEC,10,88,21
DEEC,10,89,50
DEEC,10,90,33
DEEC,10,91,22
DEEC,10,92,28
DEEC,10,93,34
DEEC,10,94,35
DEEC,10,95,35
DEEC,10,96,22
DEEC,10,97,26
DEEC,10,98,40
DEEC,10,99,22
DEEC,11,0,13
DEEC,11,1,28
DEEC,11,2,29
DEEC,11,3,32
DEEC,11,4,45
DEEC,11,5,18
DEEC,11,6,20
DEEC,11,7,18
DEEC,11,8,18
DEEC,11,9,18
DEEC,11,10,37
DEEC,11,11,22
DEEC,11,12,20
DEEC,11,13,18
DEEC,11,14,28
DEEC,11,15,35
DEEC,11,16,27
DEEC,11,17,19
DEEC,11,18,19
DEEC,11,19,21
DEEC,11,20,45
DEEC,11,21,37
DEEC,11,22,33
DEEC,11,23,24
DEEC,11,24,21
DEEC,11,25,23
DEEC,11,26,34
DEEC,11,27,33
DEEC,11,28,20
DEEC,11,29,37
DEEC,11,30,33
DEEC,11,31,29
DEEC,11,32,28
DEEC,11,33,24
DEEC,11,34,22
DEEC,11,35,26
DEEC,11,36,33
DEEC,11,37,26
DEEC,11,38,39
DEEC,11,39,31
DEEC,11,40,36
DEEC,11,41,22
DEEC,11,42,29
DEEC,11,43,36
DEEC,11,44,26
DEEC,11,45,36
DEEC,11,46,48
DEEC,11,47,29
DEEC,11,48,32
