Round,Mean,Std
1,49.92818954177053,0.002646307058960885
2,49.85630813914476,0.003458929156676114
3,49.78517717075669,0.0031426665433620044
4,49.71387043615623,0.0036698026281790355
5,49.64309367784114,0.004271953312297238
6,49.5720986577646,0.005727913730966919
7,49.50142045139534,0.006623194964358164
8,49.429770516871145,0.006987452242135332
9,49.35893726446574,0.007252270682053645
10,49.28693531211981,0.008743698148788039
11,49.21573607863005,0.008972167928517053
12,49.145077663964585,0.009776391995946767
13,49.07445486108953,0.010626288595922014
14,49.00356986042404,0.011558102772256955
15,48.93230367966445,0.011575907657308138
16,48.86128759001894,0.011926304940578598
17,48.791324116571715,0.0124500022064863
18,48.72063151190022,0.012838528308141705
19,48.64967951208075,0.013312723155046833
20,48.57840271710911,0.01362157759218275
21,48.50721348035778,0.014542701424806348
22,48.43591798450922,0.014632557898638652
23,48.36553549326375,0.015148623368947326
24,48.294570033864176,0.01632182705421388
25,48.22286394135291,0.016963242222181527
26,48.15126905726739,0.018205317897873288
27,48.080019913103705,0.0187062783877105
28,48.009216155019274,0.018327759642443306
29,47.93814134370615,0.0185350382476003
30,47.867522295212424,0.018813541398231912
31,47.7963888681561,0.019889554961296758
32,47.72594322740196,0.019776325762499377
33,47.65574089241879,0.020460113672544068
34,47.58564927621343,0.020815415273793762
35,47.51499615859571,0.021959707645863354
36,47.44411603493659,0.022797086252585384
37,47.37311508134938,0.023910092377425037
38,47.30112728493815,0.024421131946257262
39,47.2297500929535,0.024913112402649144
40,47.1583797366446,0.026557774062283324
41,47.08770502109415,0.026896848980556595
42,47.01581888997614,0.027865788791293658
43,46.94516238319559,0.02803991988895335
44,46.87466790830299,0.02897239366868848
45,46.803323438155324,0.029553312416644266
46,46.73238225082385,0.029861138068207126
47,46.66116096891422,0.029883449358468803
48,46.59047829886214,0.0304722268741343
49,46.51969936093671,0.031060944211600564
50,46.4480559402291,0.032126416385728045
51,46.37677529641347,0.03328478500659108
52,46.30599115101508,0.03407490508466602
53,46.234785949492036,0.0343686543128779
54,46.163826459851926,0.03479029321182979
55,46.092816761586725,0.03602944154232519
56,46.021781397083764,0.03721083375345075
57,45.95055059556776,0.03827703418940287
58,45.87974774077939,0.03894306269863055
59,45.80939206006952,0.038918252712645846
60,45.73880529389287,0.03897218505752381
61,45.66713698497342,0.03914034442412916
62,45.597077003761676,0.039455408016663154
63,45.525945079535994,0.03996279472089714
64,45.45390354961279,0.04065679209133876
65,45.3830114407085,0.041688888424530064
