Round,Mean,Std
1,9.9,21.28973066008463
2,15.8,21.912745630172218
3,21.35,22.304767014675303
4,27.2,22.84178995659168
5,31.5,22.78388165256076
6,36.65,22.972008138052203
7,41.3,22.81758324764386
8,50.1,29.985786106438045
9,55.15,29.737934306910173
10,61.1,30.003333148168725
11,66.25,29.957645540258824
12,72.2,29.710179010603508
13,76.45,30.13910731049751
14,81.95,30.28022630799113
15,87.45,29.30865688531381
16,93.05,29.24213794473563
17,98.15,30.880542332297892
18,104.75,30.268752343316905
19,184.95,44.534404205004655
20,250.5,68.55155570425579
21,320.9,96.32395996406031
22,366.75,107.45911095070436
23,397.85,120.16623354424705
24,414.9,120.86264496265348
25,422.35,122.66483003011007
26,434.6,135.82473226455056
27,442.25,136.77098607372452
28,455.3,134.12056634159234
29,464.5,137.2095976388333
30,468.75,137.76367063695864
31,474.3,138.1044989548818
32,479.9,136.98055951196335
33,487.1,137.47684972578588
34,494.2,138.09058811633685
35,503.75,136.63584911419804
36,514.1,137.07581459677132
37,528.55,137.77841668876573
38,541.45,130.37818472670793
39,554.6,121.98766115343062
40,615.25,145.1916609900604
41,660.9,152.10623019179027
42,711.65,180.56061090538634
43,752.55,195.4020080164022
44,788.45,205.1188294879978
45,814.6,216.98081409242278
46,840.8,216.13899036937954
47,847.55,216.02862261624887
48,864.25,212.71772128191017
49,895.8,221.57773971417367
50,918.8,228.94531638523824
51,927.85,217.90951163994174
52,933.35,217.8382487800959
53,940.35,217.688641726761
54,948.4,216.6591793578107
55,960.5,216.7165259770905
56,981.55,218.20113246847808
57,990.35,219.5301861511964
58,995.3,220.2563339193199
59,1001.65,220.99351621829615
60,1037.55,228.74473821960996
61,1068.55,212.695352929712
62,1109.3,212.060840326544
63,1155.75,238.50893727048205
64,1196.8,250.87207895658696
65,1252.45,259.49332716296436
66,1278.65,247.180793624509
67,1310.4,255.73349614908014
68,1346.3,270.2416267751977
69,1372.95,280.70071625356275
70,1390.45,287.6462511305748
71,1393.4,287.61311733500247
72,1398.15,287.71738234813546
73,1409.4,297.71204738454026
74,1419.2,297.16832019297715
75,1443.1,297.72769261082925
76,1446.1,297.85635888178683
77,1455.25,306.9021573898208
78,1461.1,307.5341487242985
79,1471.75,309.07891600008804
80,1493.05,304.3188208718648
81,1529.6,302.13074897084573
82,1561.0,290.3776125921846
83,1582.6,302.0225505697076
84,1599.0,321.3371733045656
85,1615.3,306.98827339167207
86,1651.65,305.4577712221446
87,1668.0,312.97015159512205
88,1694.6,312.6289881161475
89,1716.55,311.76838146965855
90,1723.4,314.9152601139417
91,1726.35,314.2980943392167
92,1730.2,313.8993469250932
93,1738.4,313.27210301320446
94,1760.65,310.7898723202577
95,1778.15,307.6635679644757
96,1791.0,310.31393272314614
97,1794.9,309.9709494028178
98,1800.4,310.4298208681159
99,1811.45,310.9221386710658
100,1848.25,290.20498653628664
101,1855.5,287.52491882855725
102,1868.15,280.1160051046521
103,1871.05,280.37784186794494
104,1878.6,274.9226494086923
105,1919.95,266.1456813179777
106,1932.35,266.0388327412293
107,1940.25,269.39637691464384
108,1943.0,269.7214937866953
109,1970.25,273.0729370468052
110,1987.7,268.5755994716924
111,2005.45,267.0124134705509
112,2011.2,266.0398862062446
113,2026.45,264.0214255659846
114,2033.85,258.3936765968996
115,2046.2,261.14476727226264
116,2059.0,255.04344315182234
117,2063.05,255.02661883769989
118,2068.05,254.29189092354812
