Round,Mean,Std
1,1.504332207239562e-06,1.6542839918471317e-07
2,2.949071933042558e-06,3.0465767808124806e-07
3,4.1661657423367986e-06,3.2040909037995053e-07
4,5.425737832679229e-06,8.047125086839521e-07
5,6.59254599952583e-06,1.063464049332438e-06
6,8.252141056878964e-06,1.9636000579920363e-06
7,1.086771441830881e-05,2.955562886417071e-06
8,1.3595069187035308e-05,3.6847428235160566e-06
9,1.6860972124860954e-05,4.157053491576192e-06
10,1.986955359372943e-05,5.086164867827195e-06
11,2.32796630021643e-05,6.160470088358527e-06
12,2.687452861424993e-05,7.397173023527757e-06
13,3.061032585306706e-05,8.567875876795626e-06
14,3.4688981566154404e-05,1.0136191802303202e-05
15,3.984922172154408e-05,1.220159547006827e-05
16,4.5446422885218256e-05,1.3449251680758273e-05
17,5.029639395570109e-05,1.4820815145071978e-05
18,5.5534086127701434e-05,1.707749895183911e-05
19,6.133862370785826e-05,2.001093949425553e-05
20,6.795932918327159e-05,2.2497965151845477e-05
21,7.43595856256672e-05,2.3791202499243908e-05
22,8.188981289097442e-05,2.6057885700055013e-05
23,8.91082740763178e-05,2.7860158333068578e-05
24,9.666693502829128e-05,2.925899117509752e-05
25,0.00010437793213462977,3.146780615626522e-05
26,0.00010955978515294175,3.2032887398220316e-05
27,0.00011462713212008245,3.254661153061071e-05
28,0.00012128121697800218,3.534390582568758e-05
29,0.00012788273253115065,3.7249360409378254e-05
30,0.00013416135817786052,3.9682312279304924e-05
31,0.0001407967792430871,4.171300405951501e-05
32,0.0001483096509574551,4.434546493154189e-05
33,0.00015577976977824122,4.743563965157993e-05
34,0.0001637385483969061,5.0443862793302506e-05
35,0.00017168524480467212,5.409119683639122e-05
36,0.00018003033703458177,5.6973247936581e-05
37,0.00018963631475282463,6.13336541493655e-05
38,0.00019955157212453851,6.504502412737126e-05
39,0.00020860856993285253,6.988161279037934e-05
40,0.00021871620838252335,7.298749357755403e-05
41,0.00022888438260546115,7.628092126567691e-05
42,0.00023867194918780052,7.977346776732375e-05
43,0.0002498327851842888,8.51347410594085e-05
44,0.0002610164211698529,8.960198865362804e-05
45,0.0002716116601951188,9.316895919706744e-05
46,0.000284951089730421,9.856711703007817e-05
47,0.00029820461035999924,0.00010455583732188516
48,0.0003109822838720648,0.00011007369017933285
49,0.0003244280513617361,0.00011553285968327589
50,0.000338846439801386,0.00012137089628271749
51,0.00034380492117698914,0.00012036131043236862
52,0.00035159610520443774,0.00011804705782161562
53,0.0003579516167115153,0.00011649636558306351
54,0.00036410054161898904,0.00011750789423985413
55,0.0003698468963127215,0.00011753820595277503
56,0.00037639002672326585,0.00011805594458031439
57,0.00038475958326805075,0.0001203711813199811
58,0.0003907794834917232,0.00012026633311608265
59,0.00039872891360701973,0.00012428947858230996
60,0.0004057735329656508,0.0001267052493816081
61,0.00041154206640554934,0.0001316721242073064
62,0.00041912675431727273,0.0001347299192074791
63,0.00042724259956413845,0.00013958789288691037
64,0.0004365556624951841,0.00014617971791104807
65,0.0004452180657698612,0.0001510195236867089
66,0.0004537391290481534,0.0001543599725045559
67,0.0004622701497707745,0.0001614084624837885
68,0.0004726462635521519,0.00016601955805221812
69,0.0004831740927356252,0.00017351214304368496
70,0.000494518521036549,0.0001809447528390874
71,0.0005053009172422257,0.00018655639495630157
72,0.0005162937687409419,0.00019390441045506564
73,0.0005288146498751984,0.0002016390269779226
74,0.0005395964344055896,0.0002071788658102635
75,0.0005499189438608556,0.00021353401107769256
76,0.0005506281892853463,0.00020656775237994725
77,0.0005516229015890931,0.00019991098450290103
78,0.0005519811138296948,0.0001934133305472731
79,0.0005523282545872564,0.00018768697667570318
80,0.0005535982696859571,0.0001814423865167758
81,0.0005557739270927676,0.00017478349319574637
82,0.0005576215204735194,0.00016936411220299177
83,0.0005597638785417053,0.00016490227421691277
84,0.0005634537190506437,0.0001602539454401979
85,0.000566366451145673,0.0001566342567620907
86,0.0005688968661698009,0.00015439521639158083
87,0.0005712634561647651,0.0001523684106543391
88,0.0005741641317694779,0.0001510491231658598
89,0.0005791177276040378,0.00015024450473037404
90,0.0005835421967935017,0.00015067690478183504
91,0.000588191825054346,0.0001511623313446317
92,0.0005924647881857687,0.00015242788757890028
93,0.0005970201727154515,0.00015428945593672314
94,0.0006028344438507242,0.00015863405680776165
95,0.0006081945555682324,0.00016261477160253162
96,0.0006139658517776067,0.00016737020819976387
97,0.0006201094282760262,0.00017175680333784878
98,0.000625760176546168,0.00017539074414778111
99,0.0006317792800393478,0.00017956795320578207
100,0.0006392230590168482,0.00018507135038098752
101,0.0006447211659353918,0.0001815959937577247
102,0.0006505313011591163,0.00017746833627358712
103,0.0006548357324682576,0.00017403890394013745
