Algorithm,Seed,NodeID,CHSelections
HEED,6,63,58
HEED,6,64,61
HEED,6,65,85
HEED,6,66,44
HEED,6,67,48
HEED,6,68,55
HEED,6,69,52
HEED,6,70,62
HEED,6,71,58
HEED,6,72,75
HEED,6,73,56
HEED,6,74,56
HEED,6,75,53
HEED,6,76,38
HEED,6,77,47
HEED,6,78,51
HEED,6,79,36
HEED,6,80,47
HEED,6,81,52
HEED,6,82,60
HEED,6,83,71
HEED,6,84,58
HEED,6,85,44
HEED,6,86,47
HEED,6,87,50
HEED,6,88,52
HEED,6,89,53
HEED,6,90,54
HEED,6,91,45
HEED,6,92,42
HEED,6,93,89
HEED,6,94,57
HEED,6,95,66
HEED,6,96,47
HEED,6,97,47
HEED,6,98,92
HEED,6,99,62
HEED,7,0,116
HEED,7,1,96
HEED,7,2,48
HEED,7,3,49
HEED,7,4,43
HEED,7,5,61
HEED,7,6,62
HEED,7,7,69
HEED,7,8,57
HEED,7,9,52
HEED,7,10,57
HEED,7,11,48
HEED,7,12,44
HEED,7,13,56
HEED,7,14,46
HEED,7,15,49
HEED,7,16,71
HEED,7,17,52
HEED,7,18,52
HEED,7,19,49
HEED,7,20,73
HEED,7,21,55
HEED,7,22,125
HEED,7,23,65
HEED,7,24,55
HEED,7,25,48
HEED,7,26,40
HEED,7,27,51
HEED,7,28,51
HEED,7,29,63
HEED,7,30,76
HEED,7,31,55
HEED,7,32,46
HEED,7,33,46
HEED,7,34,53
HEED,7,35,48
HEED,7,36,93
HEED,7,37,87
HEED,7,38,90
HEED,7,39,52
HEED,7,40,65
HEED,7,41,51
HEED,7,42,62
HEED,7,43,43
HEED,7,44,55
HEED,7,45,52
HEED,7,46,42
HEED,7,47,60
HEED,7,48,63
HEED,7,49,48
HEED,7,50,97
HEED,7,51,40
HEED,7,52,77
HEED,7,53,58
HEED,7,54,75
HEED,7,55,63
HEED,7,56,80
HEED,7,57,175
HEED,7,58,48
HEED,7,59,42
HEED,7,60,45
HEED,7,61,55
HEED,7,62,44
HEED,7,63,51
HEED,7,64,55
HEED,7,65,90
HEED,7,66,52
HEED,7,67,103
HEED,7,68,42
HEED,7,69,45
HEED,7,70,176
HEED,7,71,53
HEED,7,72,52
HEED,7,73,47
HEED,7,74,45
HEED,7,75,49
HEED,7,76,49
HEED,7,77,65
HEED,7,78,57
HEED,7,79,55
HEED,7,80,55
HEED,7,81,54
HEED,7,82,58
HEED,7,83,72
HEED,7,84,50
HEED,7,85,43
HEED,7,86,48
HEED,7,87,64
HEED,7,88,54
HEED,7,89,85
HEED,7,90,48
HEED,7,91,71
HEED,7,92,92
HEED,7,93,51
HEED,7,94,52
HEED,7,95,57
HEED,7,96,69
HEED,7,97,55
HEED,7,98,67
HEED,7,99,62
HEED,8,0,96
HEED,8,1,47
HEED,8,2,36
HEED,8,3,49
HEED,8,4,38
HEED,8,5,36
HEED,8,6,39
HEED,8,7,70
HEED,8,8,68
HEED,8,9,70
HEED,8,10,60
HEED,8,11,65
HEED,8,12,47
HEED,8,13,64
HEED,8,14,68
HEED,8,15,87
HEED,8,16,59
HEED,8,17,54
HEED,8,18,58
HEED,8,19,105
HEED,8,20,43
HEED,8,21,69
HEED,8,22,40
HEED,8,23,38
HEED,8,24,41
HEED,8,25,43
HEED,8,26,50
HEED,8,27,41
HEED,8,28,39
HEED,8,29,79
HEED,8,30,76
HEED,8,31,45
HEED,8,32,81
HEED,8,33,55
HEED,8,34,79
HEED,8,35,64
HEED,8,36,73
HEED,8,37,44
HEED,8,38,112
HEED,8,39,39
HEED,8,40,40
HEED,8,41,86
HEED,8,42,49
HEED,8,43,69
HEED,8,44,74
HEED,8,45,65
HEED,8,46,40
HEED,8,47,110
HEED,8,48,48
HEED,8,49,48
HEED,8,50,41
HEED,8,51,41
HEED,8,52,46
HEED,8,53,37
HEED,8,54,50
HEED,8,55,44
HEED,8,56,48
HEED,8,57,56
HEED,8,58,80
HEED,8,59,123
HEED,8,60,39
HEED,8,61,85
HEED,8,62,40
HEED,8,63,57
HEED,8,64,203
HEED,8,65,49
HEED,8,66,67
HEED,8,67,45
HEED,8,68,68
HEED,8,69,66
HEED,8,70,45
HEED,8,71,65
HEED,8,72,62
HEED,8,73,56
HEED,8,74,50
HEED,8,75,66
HEED,8,76,39
HEED,8,77,38
HEED,8,78,43
HEED,8,79,41
HEED,8,80,49
HEED,8,81,44
HEED,8,82,70
HEED,8,83,42
HEED,8,84,45
HEED,8,85,79
HEED,8,86,114
HEED,8,87,67
HEED,8,88,38
HEED,8,89,102
HEED,8,90,39
HEED,8,91,43
HEED,8,92,47
HEED,8,93,55
HEED,8,94,58
HEED,8,95,42
HEED,8,96,95
HEED,8,97,50
HEED,8,98,97
HEED,8,99,39
HEED,9,0,111
HEED,9,1,49
HEED,9,2,40
HEED,9,3,42
HEED,9,4,73
HEED,9,5,67
HEED,9,6,39
HEED,9,7,50
HEED,9,8,97
HEED,9,9,67
HEED,9,10,49
HEED,9,11,48
HEED,9,12,76
HEED,9,13,45
HEED,9,14,39
HEED,9,15,63
HEED,9,16,71
HEED,9,17,46
HEED,9,18,61
HEED,9,19,49
HEED,9,20,49
HEED,9,21,82
HEED,9,22,40
HEED,9,23,48
HEED,9,24,43
HEED,9,25,42
HEED,9,26,44
HEED,9,27,42
HEED,9,28,41
HEED,9,29,44
HEED,9,30,44
HEED,9,31,50
HEED,9,32,55
HEED,9,33,48
HEED,9,34,77
HEED,9,35,108
HEED,9,36,55
HEED,9,37,47
HEED,9,38,66
HEED,9,39,44
HEED,9,40,114
HEED,9,41,56
HEED,9,42,69
HEED,9,43,88
HEED,9,44,40
HEED,9,45,71
HEED,9,46,61
HEED,9,47,60
HEED,9,48,42
HEED,9,49,71
HEED,9,50,47
HEED,9,51,69
HEED,9,52,43
HEED,9,53,75
HEED,9,54,72
HEED,9,55,55
HEED,9,56,62
HEED,9,57,43
HEED,9,58,52
HEED,9,59,77
HEED,9,60,60
HEED,9,61,100
HEED,9,62,48
HEED,9,63,80
HEED,9,64,45
HEED,9,65,61
HEED,9,66,63
HEED,9,67,63
HEED,9,68,73
HEED,9,69,48
HEED,9,70,77
HEED,9,71,57
HEED,9,72,43
HEED,9,73,44
HEED,9,74,42
HEED,9,75,68
HEED,9,76,64
HEED,9,77,71
HEED,9,78,76
HEED,9,79,52
HEED,9,80,81
HEED,9,81,70
HEED,9,82,73
HEED,9,83,61
HEED,9,84,72
HEED,9,85,43
HEED,9,86,182
HEED,9,87,41
HEED,9,88,51
HEED,9,89,46
HEED,9,90,62
HEED,9,91,64
HEED,9,92,97
HEED,9,93,47
HEED,9,94,50
HEED,9,95,43
HEED,9,96,48
HEED,9,97,42
HEED,9,98,41
HEED,9,99,65
HEED,10,0,79
HEED,10,1,46
HEED,10,2,53
HEED,10,3,62
