Round,Mean,Std
1,9.9,21.28973066008463
2,5.9,2.7125439603519985
3,5.55,2.327750212679956
4,5.85,2.007223796297028
5,4.3,2.1299864096428314
6,5.15,2.007223796297028
7,4.65,1.9808291724745768
8,8.8,21.568983579009444
9,5.05,1.6050905860647506
10,5.95,1.5035046776746235
11,5.15,1.7554426642213128
12,5.95,3.0170567742333536
13,4.25,1.996707816698066
14,5.5,2.115108557622118
15,5.5,2.6056618514708556
16,5.6,2.6237779110122466
17,5.1,2.673456268775053
18,6.6,2.7606254058779776
19,80.2,40.6287427425721
20,65.55,48.167990026135556
21,70.4,46.39010783845148
22,45.85,50.25542652029572
23,31.1,46.28163214153333
24,17.05,35.7792574427963
25,7.45,21.806505547898457
26,12.25,30.022579222276935
27,7.65,21.764952513036565
28,13.05,29.7878021662347
29,9.2,21.417159868715206
30,4.25,1.8317377426626162
31,5.55,1.9049796241485242
32,5.6,2.521486612465374
33,7.2,2.330574810506717
34,7.1,2.95403381657585
35,9.55,3.4408536272574173
36,10.35,4.05585995813465
37,14.45,3.516502448980266
38,12.9,29.820339226423084
39,13.15,29.759164886415103
40,60.65,49.447766167415175
41,45.65,50.43941128251117
42,50.75,50.53386045644622
43,40.9,49.51118959121102
44,35.9,48.2612408504076
45,26.15,43.7496165396729
46,26.2,43.721125810130545
47,6.75,21.978159014899553
48,16.7,35.9152511220219
49,31.55,45.98795608921055
50,23.0,39.51548663765292
51,9.05,21.48800154798756
52,5.5,1.877848713148555
53,7.0,2.3395906074624073
54,8.05,2.799906013460189
55,12.1,2.5935141776118527
56,21.05,4.006245124802026
57,8.8,21.54212519448202
58,4.95,1.9049796241485244
59,6.35,2.942877217246665
60,35.9,48.26342191284039
61,31.0,46.347656501250356
62,40.75,49.635381056576755
63,46.45,49.70489227218457
64,41.05,49.38940329559305
65,55.65,50.3077633435594
66,26.2,43.71992199155173
67,31.75,45.85431736546333
68,35.9,48.2612408504076
69,26.65,43.457511009696525
70,17.5,35.574236685970845
71,2.95,2.038446260732605
72,4.75,1.9159991209755154
73,11.25,21.035996717406494
74,9.8,2.7644357947251903
75,23.9,3.5377661700124006
76,3.0,1.4142135623730951
77,9.15,21.431101354413816
78,5.85,2.3680993933621335
79,10.65,4.120232492162753
80,21.3,40.37469243813115
81,36.55,47.7741121264821
82,31.4,46.08618927732323
83,21.6,40.23012749041118
84,16.4,36.04149655167236
85,16.3,36.08046562892447
86,36.35,47.92458439541948
87,16.35,36.05737387173831
88,26.6,43.49034980677656
89,21.95,40.04927885545638
90,6.85,21.943168221087564
91,2.95,1.820208200931103
92,3.85,2.0332758116683998
93,8.2,2.876401260347088
94,22.25,4.85446078093996
95,17.5,35.590507309201364
96,12.85,29.838645023561398
97,3.9,1.3726654823065196
98,5.5,2.328315406378386
99,11.05,4.032434291565019
100,36.8,47.5932326016387
101,7.25,21.858094971645485
102,12.65,29.898556557307682
103,2.9,1.252366181526625
104,7.55,21.79201930210135
105,41.35,49.14347951607994
106,12.4,29.99368354556637
107,7.9,21.74469082206892
108,2.75,1.51744244666721
109,27.25,43.106813480249876
110,17.45,35.615601253265105
111,17.75,35.4695940949873
112,5.75,2.381397201556042
113,15.25,4.228661602371183
114,7.4,21.852134666290247
115,12.35,30.0074990627343
116,12.8,29.91144825718249
117,4.05,1.79105966869954
118,5.0,2.0
119,11.55,3.5165024489802663
120,7.25,21.891779278989635
121,3.3,1.688973528196155
122,8.45,21.64662365796278
123,4.0,1.8918106058538346
124,5.1,2.125038699338017
125,5.25,2.510504247944498
126,16.9,35.8298611128821
127,31.35,46.11458839844389
128,17.55,35.577158550484555
129,7.35,21.86387310995975
130,22.65,39.717787344953486
131,5.7,2.319255778999171
132,11.15,3.2488864489074927
133,21.55,40.24984472019737
134,7.65,21.769788336374013
135,8.0,21.691618560851417
136,3.15,1.3869694338832113
137,9.0,21.47703792180702
138,5.0,2.0
139,11.1,3.7261522414302655
140,2.9,1.3726654823065194
141,3.25,1.6181535936466533
142,5.5,2.481510575605533
143,6.7,2.4083189157584592
144,7.85,21.743177998482285
145,17.1,35.75192302520244
146,9.1,21.49149158449259
147,12.2,30.057138568855294
148,7.5,21.823454307115014
149,13.15,29.746782223151108
150,5.05,2.258900524358558
151,14.55,20.33528175881825
152,7.4,21.837678689052908
153,2.7,0.9233805168766387
154,7.95,21.73155600309811
155,12.4,30.01473322430695
156,3.1,1.8035053587243284
157,4.7,2.202868942753374
158,9.95,21.315857699695883
159,11.35,3.6168465473902014
160,5.7,2.1545545393788235
161,8.7,2.4516374764204993
162,41.15,49.30386447968941
163,21.9,40.086616745558146
164,7.4,21.856951200692965
165,12.05,30.11464934650839
166,7.9,21.73984941602814
167,9.7,21.342076059425793
168,2.75,1.3717065820970682
169,5.0,2.051956704170308
170,8.7,2.4083189157584592
171,17.05,35.768958903672775
172,7.3,21.853820574082935
173,2.95,2.4165002967536604
174,2.95,1.669383750149485
175,8.55,21.573558377157713
176,8.0,21.77879219501587
177,5.45,1.9861361590045288
178,7.65,3.216323497738569
179,17.8,2.8395700193404005
180,11.85,30.173664013506876
181,12.1,30.08041853012302
182,7.2,21.874281943101945
183,17.25,35.69000302310822
184,17.2,35.72055283358366
185,7.15,21.959951586563445
186,2.8,1.5078740698501039
187,8.7,21.60677281731234
188,6.8,2.483630619200766
189,8.4,2.7414940221864814
190,26.7,43.431858304584125
191,16.9,35.831330013360024
192,17.4,35.63026507723012
193,12.15,30.0583205049608
194,2.7,1.4903196407411894
195,4.0,1.5559732104309982
196,6.2,2.6277867413271454
197,14.65,2.758241239783443
198,8.3,21.635983672430623
199,8.0,2.7909628596974425
200,11.95,30.121639362669768
201,7.25,21.855686963158558
202,13.1,29.770879448848916
203,12.95,29.846052370544136
204,2.4,1.4290224851827542
205,8.6,21.561173681558145
206,3.1,1.1192102478745307
207,4.1,1.744163198544762
208,8.7,3.614299087615307
209,9.65,21.349904474086795
210,6.85,21.943168221087564
211,12.45,29.981529401669256
212,17.25,35.7032727380912
213,3.45,1.190974832912761
214,4.2,1.5761378513048248
215,10.75,2.9177316351468727
216,7.9,21.75678962385862
217,4.0,1.7167901505579042
218,4.5,2.305599590927317
219,9.75,3.0928610498508027
220,8.7,21.57996146525997
221,11.95,30.123386613271617
222,7.25,21.85087015008303
223,2.35,1.4608937423083819
224,12.6,29.916374674819988
225,3.25,1.5517392618742702
226,4.8,2.483630619200766
227,7.75,3.781882015471578
228,2.8,1.1964860832322377
229,3.65,1.663066286617647
230,4.95,1.932410548076104
231,7.8,21.753644582726338
232,4.9,2.100125309544522
233,7.85,2.9784312366712355
234,18.1,35.34774615013999
235,8.3,21.670013236825923
236,3.95,2.1878853044122666
237,5.8,3.036618618064993
238,8.7,21.555558569964216
239,8.8,2.041671142136162
240,12.3,30.021220564969145
241,7.85,21.74559846570287
242,12.2,30.05363626304775
243,7.2,21.87428194310195
244,12.9,29.82916269975442
245,4.25,1.9701723141310308
246,7.0,2.7909628596974425
247,22.4,39.83703645709869
248,7.8,21.80439356981451
249,3.6,0.99472291830968
250,5.55,1.4317821063276355
251,9.9,2.7510763443844266
252,13.9,29.534814425655266
253,8.9,21.53797136515683
254,6.0,2.772040859423935
255,2.6,1.3917047478769187
256,1.8,0.8335087534664908
257,7.8,21.72943674034446
258,3.2,2.067289096988207
259,8.5,3.2363071872933067
260,17.1,35.74750635395868
261,7.8,21.77057405620812
262,3.2,1.6733200530681511
263,4.05,1.669383750149485
264,4.0,1.3764944032233706
265,8.9,3.9590004054718557
266,2.55,1.0990426455975697
267,17.55,35.583075515726506
268,9.5,21.407081956556734
269,8.6,2.9982451007565287
270,4.65,1.6944180805158293
271,8.9,2.80788363831477
272,3.55,1.7910596686995397
273,16.8,35.867592761799834
274,2.2,1.0052493799000692
275,2.9,1.4473205733717955
276,2.35,1.3088765773505315
277,7.35,21.85665019838898
278,2.65,1.4244112357114613
279,6.25,2.3141441523584345
280,12.5,29.942928169576554
281,7.45,21.811332158451844
282,9.45,21.451229875181866
283,5.7,2.515216847405743
284,8.25,3.258591881876523
285,4.75,2.1244194253340942
286,5.7,1.3018205875255098
287,10.05,3.2195946132524527
288,7.25,2.76966651992238
289,6.6,21.996171915753173
290,21.65,40.19986252922292
291,12.0,30.120809383128083
292,17.05,35.771901645962586
293,3.5,1.9330913339165219
294,21.4,40.33204289656707
295,17.1,35.762226470191465
296,2.8,1.399247918291146
297,3.0,1.6222142113076254
298,4.65,1.5312533566021214
299,6.3,2.0545200489600846
300,7.95,21.712172186417273
301,3.85,2.2542357790099112
302,5.4,2.8172401575412693
303,10.85,2.906888370749727
304,5.8,2.3753116139062462
305,11.75,2.971354466976475
306,7.65,21.786705265271053
307,2.8,1.3611140947574412
308,7.55,21.79201930210135
309,21.9,40.087929670452645
310,7.6,21.808737988053753
311,7.35,21.84219720969867
312,7.3,21.84659433894735
313,7.9,21.7204730005684
314,13.7,29.593918294136046
315,2.65,1.2680278927697548
316,12.65,29.89855655730768
317,2.75,1.7434086394791457
318,8.75,21.57697359394232
319,9.85,3.587624929055286
320,14.6,29.25100088256091
321,7.0,2.1521103473958814
322,13.4,3.6331804249169903
323,5.9,1.8890264827766652
324,31.6,45.95810449116731
325,31.5,46.016587398344456
326,7.15,21.88552754195049
327,11.85,30.15970647630447
328,12.1,30.080418530123026
329,8.35,21.638841782410875
330,2.8,1.399247918291146
331,17.35,35.63746550146939
332,2.9,1.2937094768634556
333,13.4,29.67437313664151
334,4.3,2.754899940870907
335,7.15,2.5603248149199227
336,2.35,1.348488432516786
337,3.85,1.6630662866176473
338,5.95,2.258900524358558
339,10.55,3.3478194002726767
340,10.7,21.168745581013635
341,10.35,3.1334359818945683
342,11.85,30.159706476304475
343,12.35,29.993464200336085
344,12.55,29.930577570174126
345,11.9,30.141595669003387
346,16.95,35.817483234632185
347,7.95,21.755761487356327
348,8.0,21.718292072037244
349,7.9,21.739849416028136
350,9.25,21.40062714280269
351,6.05,1.848897253129978
