Algorithm,Seed,NodeID,CHSelections
Proposed,7,73,23
Proposed,7,74,27
Proposed,7,75,36
Proposed,7,76,28
Proposed,7,77,28
Proposed,7,78,43
Proposed,7,79,44
Proposed,7,80,39
Proposed,7,81,28
Proposed,7,82,22
Proposed,7,83,37
Proposed,7,84,33
Proposed,7,85,44
Proposed,7,86,31
Proposed,7,87,27
Proposed,7,88,31
Proposed,7,89,42
Proposed,7,90,30
Proposed,7,91,25
Proposed,7,92,44
Proposed,7,93,23
Proposed,7,94,26
Proposed,7,95,41
Proposed,7,96,32
Proposed,7,97,28
Proposed,7,98,28
Proposed,7,99,27
Proposed,8,0,115
Proposed,8,1,32
Proposed,8,2,35
Proposed,8,3,52
Proposed,8,4,33
Proposed,8,5,29
Proposed,8,6,25
Proposed,8,7,30
Proposed,8,8,38
Proposed,8,9,22
Proposed,8,10,38
Proposed,8,11,44
Proposed,8,12,28
Proposed,8,13,31
Proposed,8,14,25
Proposed,8,15,96
Proposed,8,16,37
Proposed,8,17,20
Proposed,8,18,28
Proposed,8,19,105
Proposed,8,20,30
Proposed,8,21,29
Proposed,8,22,32
Proposed,8,23,35
Proposed,8,24,30
Proposed,8,25,31
Proposed,8,26,40
Proposed,8,27,29
Proposed,8,28,40
Proposed,8,29,48
Proposed,8,30,26
Proposed,8,31,53
Proposed,8,32,28
Proposed,8,33,30
Proposed,8,34,30
Proposed,8,35,27
Proposed,8,36,37
Proposed,8,37,50
Proposed,8,38,60
Proposed,8,39,37
Proposed,8,40,52
Proposed,8,41,20
Proposed,8,42,36
Proposed,8,43,26
Proposed,8,44,21
Proposed,8,45,34
Proposed,8,46,48
Proposed,8,47,25
Proposed,8,48,39
Proposed,8,49,30
Proposed,8,50,28
Proposed,8,51,36
Proposed,8,52,43
Proposed,8,53,26
Proposed,8,54,20
Proposed,8,55,32
Proposed,8,56,26
Proposed,8,57,34
Proposed,8,58,31
Proposed,8,59,34
Proposed,8,60,35
Proposed,8,61,21
Proposed,8,62,32
Proposed,8,63,41
Proposed,8,64,42
Proposed,8,65,25
Proposed,8,66,48
Proposed,8,67,26
Proposed,8,68,27
Proposed,8,69,41
Proposed,8,70,41
Proposed,8,71,44
Proposed,8,72,39
Proposed,8,73,29
Proposed,8,74,40
Proposed,8,75,34
Proposed,8,76,39
Proposed,8,77,43
Proposed,8,78,29
Proposed,8,79,41
Proposed,8,80,33
Proposed,8,81,25
Proposed,8,82,31
Proposed,8,83,40
Proposed,8,84,35
Proposed,8,85,47
Proposed,8,86,31
Proposed,8,87,31
Proposed,8,88,42
Proposed,8,89,30
Proposed,8,90,29
Proposed,8,91,24
Proposed,8,92,24
Proposed,8,93,32
Proposed,8,94,24
Proposed,8,95,26
Proposed,8,96,40
Proposed,8,97,30
Proposed,8,98,23
Proposed,8,99,22
Proposed,9,0,30
Proposed,9,1,29
Proposed,9,2,26
Proposed,9,3,18
Proposed,9,4,27
Proposed,9,5,40
Proposed,9,6,34
Proposed,9,7,38
Proposed,9,8,59
Proposed,9,9,39
Proposed,9,10,31
Proposed,9,11,20
Proposed,9,12,40
